version,doi,B_COUNTRY,B_COUNTRY_ALPHA,C_COW_NUM,C_COW_ALPHA,A_YEAR,D_INTERVIEW,J_INTDATE,FW_END,FW_START,K_TIME_START,K_TIME_END,K_DURATION,Q_MODE,N_REGION_ISO,N_REGION_WVS,N_TOWN,G_TOWNSIZE,G_TOWNSIZE2,H_SETTLEMENT,H_URBRURAL,I_PSU,O1_LONGITUDE,O2_LATITUDE,S_INTLANGUAGE,LNGE_ISO,E_RESPINT,F_INTPRIVACY,E1_LITERACY,W_WEIGHT,S018,PWGHT,Y001,Y002,Y003,SACSECVAL,SACSECVALB,RESEMAVAL,RESEMAVALB,I_AUTHORITY,I_NATIONALISM,I_DEVOUT,DEFIANCE,I_RELIGIMP,I_RELIGBEL,I_RELIGPRAC,DISBELIEF,I_NORM1,I_NORM2,I_NORM3,RELATIVISM,I_TRUSTARMY,I_TRUSTPOLICE,I_TRUSTCOURTS,SCEPTICISM,I_INDEP,I_IMAGIN,I_NONOBED,AUTONOMY,I_WOMJOB,I_WOMPOL,I_WOMEDU,EQUALITY,I_HOMOLIB,I_ABORTLIB,I_DIVORLIB,CHOICE,I_VOICE1,I_VOICE2,I_VOI2_00,VOICE,SECVALWGT,WEIGHT1A,WEIGHT1B,WEIGHT2A,WEIGHT2B,WEIGHT3A,WEIGHT3B,WEIGHT4A,WEIGHT4B,RESEMAVALBWGT,RESEMAVALWGT,SECVALBWGT,Y001_1,Y001_2,Y001_3,Y001_4,Y001_5
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364072119,20200327,202004,202003,18.25,20.12,107,2,364022,364021,364999,2,1,5,2,13511,50.11,35.32,3490,fa,2,2,1,1,0.6671114,3.81588,2,2,-1,0.346667,0.138333,0.348843,0.448519,0,0,0.33,0.11,0,0,0.5,0.166667,1,1,1,1,0,0.33,0,0.11,0,0,1,0.333333,0.25,1,0.33,0.526667,0,0.444444,0.666667,0.37037,0.33,0,0.165,0.165,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364072121,20200326,202004,202003,22.04,23.23,79,2,364002,364005,364999,5,3,5,2,10264,44.77,38.32,3490,fa,1,2,1,1,0.6671114,3.81588,3,2,-2,0.304722,0.387778,0.117083,0.151667,0,0.33,0,0.11,0.33,1,0.666667,0.665556,1,0,0,0.333333,0,0.33,0,0.11,0,0,0,0,0.25,0.33,0.33,0.303333,0,0,0,0,0.33,0,0.165,0.165,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364072124,20200329,202004,202003,11.04,12.59,115,2,364011,364024,364999,3,2,5,2,11720,48.12,35.89,3490,fa,1,1,1,1,0.6671114,3.81588,2,2,-1,0.166111,0.277222,0.113009,0.018519,1,0,0.33,0.443333,0,0,0.333333,0.111111,0,0,0,0,0,0,0.33,0.11,0,0,0,0,0,0,0,0,0,0,0.111111,0.037037,0.33,0.5,0.415,0.415,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364072128,20200325,202004,202003,22.22,23.5,88,2,364021,364002,364999,4,2,5,2,13273,52.6,36.5,3490,fa,1,2,1,1,0.6671114,3.81588,1,2,0,0.013889,0.027778,0.262917,0.11,0,0,0,0,0,0,0.166667,0.055556,0,0,0,0,0,0,0,0,0,1,1,0.666667,0,0.33,0.33,0.22,0,0,0,0,0.33,0,0.165,0.165,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364072141,20200328,202004,202003,11.36,12.48,72,2,364010,364010,364999,2,1,5,2,11685,47.92,31.52,3490,fa,2,2,1,1,0.6671114,3.81588,4,3,-1,0.0275,0.055,0.4025,0.263333,0,0,0.33,0.11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.333333,0.25,1,0.33,0.526667,0,0,0,0,1,0.5,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364072142,20200410,202004,202003,15.5,18.1,140,2,364025,364023,364999,3,2,5,2,13792,54.45,31.53,3490,fa,1,1,1,1,0.6671114,3.81588,3,3,-1,0.249722,0.166111,0.189537,0.129074,0.5,0,0.33,0.276667,0,0,0.166667,0.055556,1,1,0,0.666667,0,0,0,0,0,0,0,0,0,0.33,0,0.11,0,0.111111,0.333333,0.148148,1,0,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364072143,20200402,202004,202003,9.15,11.2,125,2,364013,364008,364999,3,2,5,2,11965,61.24,28.83,3490,fa,1,2,1,1,0.6671114,3.81588,1,1,0,0.097222,0.027778,0.110833,0.055,0,0,0,0,0,0,0.166667,0.055556,1,0,0,0.333333,0,0,0,0,0,0,1,0.333333,0,0.33,0,0.11,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364072148,20200324,202004,202003,9.26,11.54,148,2,364021,364002,364999,4,2,5,2,13273,52.6,36.5,3490,fa,2,2,1,1,0.6671114,3.81588,3,2,-1,0.151667,0.138333,0.433241,0.409815,0,0,0.33,0.11,0,0,0.5,0.166667,0,0,0,0,0,0.33,0.66,0.33,1,0,0,0.333333,0.25,0.66,0.66,0.523333,0,0.444444,0.444444,0.296296,0.66,0.5,0.58,0.58,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364072151,20200326,202004,202003,20.32,21.46,74,2,364002,364005,364999,5,3,5,2,10264,44.77,38.32,3490,fa,1,1,1,1,0.6671114,3.81588,2,2,-1,0.193333,0.221667,0.124583,0,0,0,0,0,0.33,0,1,0.443333,0,0,0,0,0.33,0.33,0.33,0.33,0,0,1,0.333333,0,0,0,0,0,0,0,0,0.33,0,0.165,0.165,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364072154,20200325,202004,202003,12.51,14.02,71,2,364031,364031,364999,5,3,5,2,11434,57.23,37.3,3490,fa,1,1,1,1,0.6671114,3.81588,2,2,2,0.374167,0.083333,0.415,0.165,0,0,0,0,0,0,0.5,0.166667,1,1,1,1,0.33,0.33,0.33,0.33,1,1,1,1,0,0.33,0.66,0.33,0,0,0,0,0.66,0,0.33,0.33,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364072159,20200328,202004,202003,16,17.36,96,2,364002,364005,364999,4,2,5,2,10273,44.4,39.34,3490,fa,1,2,1,1,0.6671114,3.81588,1,1,1,0.263333,0.416667,0.27,0.373333,1,0,0,0.333333,0,1,0.5,0.5,0,0,0,0,0.33,0,0.33,0.22,0,0,1,0.333333,0.25,0.33,0.66,0.413333,0.111111,0.444444,0.444444,0.333333,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364072162,20200328,202004,202003,16.24,17.43,80,2,364024,364017,364999,3,2,5,2,13720,48.3,35.3,3490,fa,1,2,1,1,0.6671114,3.81588,2,2,-1,0.305,0.166667,0.261157,0.273148,0,0,0,0,0,0,1,0.333333,1,1,0,0.666667,0.33,0.33,0,0.22,0,1,0,0.333333,0.75,0,0,0.25,0.111111,0.111111,0.666667,0.296296,0.33,0,0.165,0.165,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364072166,20200409,202004,202003,16.46,18.41,115,2,364025,364023,364999,3,2,5,2,13792,54.45,31.53,3490,fa,1,1,1,1,0.6671114,3.81588,2,2,-1,0.290278,0.193889,0.271759,0.211852,0.5,0,0.33,0.276667,0,0,0.333333,0.111111,1,0,0,0.333333,0.33,0.33,0.66,0.44,0,0,1,0.333333,0.5,0,0.66,0.386667,0,0,0.111111,0.037037,0.66,0,0.33,0.33,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364072169,20200328,202004,202003,18.32,20.38,126,2,364014,364003,364999,2,1,5,2,12251,53.15,30.22,3490,fa,1,2,1,1,0.6671114,3.81588,2,3,-2,0.082778,0.055556,0.226019,0.202037,0,0,0,0,0,0,0.333333,0.111111,0,0,0,0,0,0.33,0.33,0.22,0,0,0,0,0,0.33,0.66,0.33,0,0,0.222222,0.074074,1,0,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364072173,20200327,202004,202003,9.04,10.19,76,2,364021,364002,364999,3,2,5,2,13418,51.17,36.71,3490,fa,1,1,1,1,0.6671114,3.81588,1,2,0,0.055278,0.055556,0.348009,0.446852,0,0,0,0,0,0,0.333333,0.111111,0,0,0,0,0,0,0.33,0.11,0,0,1,0.333333,0.25,0.66,0.66,0.523333,0.111111,0.444444,0.555556,0.37037,0.33,0,0.165,0.165,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364072175,20200324,202004,202003,12.55,14.19,84,2,364002,364005,364999,4,2,5,2,10212,44.65,37.76,3490,fa,2,2,1,1,0.6671114,3.81588,2,2,1,0.235833,0.083333,0.207917,0,0,0,0,0,0,0,0.5,0.166667,1,1,0,0.666667,0,0,0.33,0.11,1,0,1,0.666667,0,0,0,0,0,0,0,0,0.33,0,0.165,0.165,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364072178,20200327,202004,202003,19.15,21.08,114,2,364002,364005,364999,5,3,5,2,10264,44.77,38.32,3490,fa,3,2,1,1,0.6671114,3.81588,4,2,0,0.222222,0.277778,0.381528,0.222222,0.5,0,0,0.166667,1,0,0.166667,0.388889,0,0,0,0,0,1,0,0.333333,1,1,0,0.666667,1,0,0,0.333333,0,0,0.333333,0.111111,0.33,0.5,0.415,0.415,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364072188,20200329,202004,202003,20.22,22.08,106,2,364002,364005,364999,4,2,5,2,10273,44.4,39.34,3490,fa,1,1,1,1,0.6671114,3.81588,-2,1,1,0.193333,0.221667,0.204917,0.0765,0.5,0,0.33,0.276667,0,0,0.5,0.166667,0,0,0,0,0.33,0.33,0.33,0.33,1,0,1,0.666667,0,0,NA,0.145,NA,0,0,0.008,0,0,0,0,1,1,1,1,0.66,1,0.66,1,1,0.66,0.83,1,0,0,0,-2,-2
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364072194,20200327,202004,202003,22.45,23.44,59,2,364004,364009,364999,2,1,5,2,10652,51.04,32.7,3490,fa,1,1,1,1,0.6671114,3.81588,1,1,-2,0.179722,0.249444,0.164352,0.328704,1,0,0.33,0.443333,0,0,0.166667,0.055556,0,0,0,0,0,0.33,0.33,0.22,0,0,0,0,0.75,0,1,0.583333,0,0,0.222222,0.074074,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364072204,20200404,202004,202003,12.14,13.36,82,2,364015,364004,364999,3,2,5,2,12508,57.87,28.85,3490,fa,2,2,1,1,0.6671114,3.81588,3,2,-1,0.511667,0.248333,0.360694,0.222222,0.5,0.33,0.66,0.496667,0,0,0,0,1,1,1,1,0.33,0.66,0.66,0.55,0,0,1,0.333333,0,1,0,0.333333,0.111111,0,0.222222,0.111111,0.33,1,0.665,0.665,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364072210,20200327,202004,202003,15.37,17.15,97,2,364030,364029,364999,1,1,5,2,11238,57.18,35.62,3490,fa,1,1,1,1,0.6671114,3.81588,3,2,1,0.221944,0.110556,0.40125,0.261667,0,0,0.33,0.11,0,0,0.333333,0.111111,1,1,0,0.666667,0,0,0,0,1,0,1,0.666667,0.25,0.66,0.66,0.523333,0,0,0,0,0.33,0.5,0.415,0.415,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364072215,20200329,202004,202003,13.24,15.16,112,2,364014,364003,364999,4,2,5,2,12138,52.86,29.91,3490,fa,3,1,1,1,0.6671114,3.81588,3,2,1,0.110278,0.110556,0.451759,0.280185,0,0,0.33,0.11,0,0,0.333333,0.111111,0,0,0,0,0.33,0,0.33,0.22,1,0,1,0.666667,0.25,0.66,0.66,0.523333,0,0,0.111111,0.037037,0.66,0.5,0.58,0.58,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364072216,20200324,202004,202003,12.01,13.59,118,2,364029,364030,364999,5,3,5,2,11104,59.4,32.75,3490,fa,2,2,1,1,0.6671114,3.81588,3,2,-1,0.221944,0.055556,0.436667,0.291667,0,0,0,0,0,0,0.333333,0.111111,1,1,0,0.666667,0,0,0.33,0.11,0,0,1,0.333333,0.75,1,0,0.583333,0,0,0,0,0.66,1,0.83,0.83,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364072224,20200328,202004,202003,11.54,13.1,76,2,364021,364002,364999,3,2,5,2,13418,51.17,36.71,3490,fa,2,1,1,1,0.6671114,3.81588,3,2,0,0.110833,0.221667,0.22125,0.193333,0.5,0,0.33,0.276667,0,0,0.5,0.166667,0,0,0,0,0,0,0,0,1,0,0,0.333333,0.5,0.66,0,0.386667,0,0,0,0,0.33,0,0.165,0.165,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364072233,20200329,202004,202003,15.07,16.34,87,2,364030,364029,364999,3,2,5,2,11213,60.6,35.48,3490,fa,2,1,1,1,0.6671114,3.81588,1,1,0,0.138611,0.110556,0.324074,0.314815,0,0,0.33,0.11,0,0,0.333333,0.111111,0,0,1,0.333333,0,0,0,0,1,0,1,0.666667,0,0,0,0,0.444444,0.444444,1,0.62963,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364072243,20200326,202004,202003,10.42,13.31,169,2,364021,364002,364999,5,3,5,2,13367,51.51,36.63,3490,fa,2,2,1,1,0.6671114,3.81588,1,1,0,0.125,0.083333,0.325833,0.318333,0,0,0,0,0,0,0.5,0.166667,0,1,0,0.333333,0,0,0,0,1,0,1,0.666667,0.25,1,0.66,0.636667,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364072253,20200324,202004,202003,14.2,15.34,74,2,364031,364031,364999,5,3,5,2,11434,57.23,37.3,3490,fa,1,1,1,1,0.6671114,3.81588,1,1,2,0.581944,0.553889,0.488148,0.476296,1,0.33,0.33,0.553333,0.33,1,0.333333,0.554444,1,1,1,1,0,0.33,0.33,0.22,1,1,1,1,0.75,0.33,1,0.693333,0,0.222222,0.555556,0.259259,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364072256,20200403,202004,202003,16.57,18.19,82,2,364019,364001,364999,3,2,5,2,13056,50.32,37.01,3490,fa,2,2,1,1,0.6671114,3.81588,1,1,1,0.415556,0.221111,0.64787,0.795741,0.5,0,0.33,0.276667,0.33,0,0.166667,0.165556,1,1,1,1,0.33,0.33,0,0.22,1,1,1,1,1,0.33,1,0.776667,0.444444,1,1,0.814815,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364072260,20200324,202004,202003,19.53,21.58,125,2,364002,364005,364999,4,2,5,2,10212,44.65,37.76,3490,fa,2,2,1,1,0.6671114,3.81588,4,2,0,0.305,0.221667,0.340926,0.225185,0.5,0.33,0,0.276667,0,0,0.5,0.166667,1,0,1,0.666667,0,0.33,0,0.11,0,0,1,0.333333,0.25,0.33,0.66,0.413333,0,0,0.111111,0.037037,0.66,0.5,0.58,0.58,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364072263,20200402,202004,202003,18.39,20.41,122,2,364001,364006,364999,5,3,5,2,10035,46.41,37.37,3490,fa,1,2,1,1,0.6671114,3.81588,1,1,0,0.082778,0.055556,0.189111,0.211556,0,0,0,0,0,0,0.333333,0.111111,0,0,0,0,0,0,0.66,0.22,0,0,1,0.333333,0,0.33,0.33,0.22,NA,0,0.444444,0.203111,0,0,0,0,1,1,1,1,1,1,0.66,1,1,0.83,0.915,1,0,0,0,0,1
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364072267,20200329,202004,202003,18.11,19.36,85,2,364010,364010,364999,2,1,5,2,11685,47.92,31.52,3490,fa,1,1,1,1,0.6671114,3.81588,3,2,0,0.276944,0.110556,0.394167,0.206667,0,0,0.33,0.11,0,0,0.333333,0.111111,0,1,1,0.666667,0,0.33,0.33,0.22,1,0,0,0.333333,0.25,0.33,0.66,0.413333,0,0,0,0,0.66,1,0.83,0.83,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364072269,20200328,202004,202003,8.33,9.55,82,2,364011,364024,364999,3,2,5,2,11720,48.12,35.89,3490,fa,1,2,1,1,0.6671114,3.81588,1,1,-1,0.375,0.25,0.196204,0.225741,1,0,0,0.333333,0,0,0.5,0.166667,1,1,1,1,0,0,0,0,0,1,0,0.333333,0.25,0.33,0.33,0.303333,0,0,0.444444,0.148148,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364072273,20200329,202004,202003,13.07,14.34,87,2,364011,364024,364999,3,2,5,2,11720,48.12,35.89,3490,fa,1,1,1,1,0.6671114,3.81588,2,2,0,0.318333,0.138333,0.385046,0.520926,0,0,0.33,0.11,0,0,0.5,0.166667,1,1,0,0.666667,0.33,0.33,0.33,0.33,1,0,0,0.333333,0.25,0.66,0.66,0.523333,0,0.555556,1,0.518519,0.33,0,0.165,0.165,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364072280,20200326,202004,202003,14.41,16.31,109,2,364015,364004,364999,2,1,5,2,12490,56.4,29.31,3490,fa,1,1,1,1,0.6671114,3.81588,2,2,0,0,0,0.200417,0.151667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.333333,0.25,0.33,0.33,0.303333,0,0,0,0,0.33,0,0.165,0.165,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364072283,20200330,202004,202003,12.46,14.14,88,2,364030,364029,364999,3,2,5,2,11213,60.6,35.48,3490,fa,1,2,1,1,0.6671114,3.81588,3,2,0,0.333056,0.166111,0.375926,0.336852,0,0,0.33,0.11,0,0,0.666667,0.222222,1,1,1,1,0,0,0,0,0,0,0,0,0.25,1,0.66,0.636667,0.111111,0,0,0.037037,0.66,1,0.83,0.83,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364072284,20200402,202004,202003,11.06,12.03,57,2,364015,364004,364999,3,2,5,2,12507,57.94,28.63,3490,fa,2,1,1,1,0.6671114,3.81588,2,2,0,0.137778,0.165556,0.387917,0.36,0,0,0.33,0.11,0.33,0,0.333333,0.221111,0,0,0,0,0,0.33,0.33,0.22,1,0,1,0.666667,0.5,0.66,1,0.72,0,0,0,0,0.33,0,0.165,0.165,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364072290,20200403,202004,202003,9.17,11.07,110,2,364013,364008,364999,3,2,5,2,11965,61.24,28.83,3490,fa,2,1,1,1,0.6671114,3.81588,2,2,-1,0.180278,0.193889,0.228333,0,0.5,0,0.33,0.276667,0,0,0.333333,0.111111,1,0,0,0.333333,0,0,0,0,0,0,1,0.333333,0,0,0,0,0,0,0,0,0.66,0.5,0.58,0.58,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364072291,20200404,202004,202003,11.52,14.16,144,2,364014,364003,364999,3,2,5,2,12031,54.3,28.79,3490,fa,2,1,1,1,0.6671114,3.81588,0,1,0,0.25,0.166667,0.305,0.11,0,0,0,0,0,0,1,0.333333,1,1,0,0.666667,0,0,0,0,1,1,1,1,0,0.33,0.33,0.22,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364072295,20200327,202004,202003,12.56,15.01,125,2,364006,364015,364999,5,3,5,2,10818,51.07,28.79,3490,fa,3,1,1,1,0.6671114,3.81588,4,3,0,0.166389,0.111111,0.427685,0.188704,0.5,0,0,0.166667,0,0,0.166667,0.055556,1,0,0,0.333333,0,0,0.33,0.11,0,0,1,0.333333,0.25,0.33,0.33,0.303333,0,0,0.222222,0.074074,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364072303,20200329,202004,202003,19.13,20.18,65,2,364030,364029,364999,3,2,5,2,11213,60.6,35.48,3490,fa,1,2,1,1,0.6671114,3.81588,1,1,0,0.291389,0.027778,0.3125,0.291667,0,0,0,0,0,0,0.166667,0.055556,1,1,1,1,0,0,0.33,0.11,0,1,1,0.666667,0.75,1,0,0.583333,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364072315,20200404,202004,202003,17.06,18.24,78,2,364014,364003,364999,3,2,5,2,12031,54.3,28.79,3490,fa,1,1,1,1,0.6671114,3.81588,3,2,0,0.041389,0.027778,0.429167,0.11,0,0,0,0,0,0,0.166667,0.055556,0,0,0,0,0.33,0,0,0.11,1,0,1,0.666667,0,0,0.66,0.22,0,0,0,0,0.66,1,0.83,0.83,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364072321,20200328,202004,202003,17.38,18.52,74,2,364024,364017,364999,3,2,5,2,13720,48.3,35.3,3490,fa,2,1,1,1,0.6671114,3.81588,4,3,1,0.179722,0.082778,0.666111,0.332222,0,0,0.33,0.11,0,0,0.166667,0.055556,1,0,0,0.333333,0,0.33,0.33,0.22,1,1,1,1,0,0.66,1,0.553333,0,0,0.333333,0.111111,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364072333,20200326,202004,202003,15.12,16.5,98,2,364028,364027,364999,4,2,5,2,12329,50.12,36.28,3490,fa,2,2,1,1,0.6671114,3.81588,2,2,-1,0.344856,0.415,0.215926,0.266852,0.5,0,0.33,0.276667,0.66,0,1,0.553333,1,0,0,0.333333,0,0.33,NA,0.21609,0,0,0,0,0.5,0.33,0.66,0.496667,0.111111,0,0,0.037037,0.66,0,0.33,0.33,0.915,1,1,1,1,1,1,0.66,1,1,1,1,0,1,0,1,0
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364072337,20200328,202004,202003,16.01,16.55,54,2,364010,364010,364999,4,2,5,2,11563,48.52,32.31,3490,fa,2,2,1,1,0.6671114,3.81588,2,2,0,0.443889,0.611111,0.200417,0.151667,1,0,0,0.333333,1,1,0.666667,0.888889,0,1,0,0.333333,0,0,0.66,0.22,0,0,1,0.333333,0.25,0.33,0.33,0.303333,0,0,0,0,0.33,0,0.165,0.165,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364072342,20200324,202004,202003,16.28,17.4,71,2,364002,364005,364999,4,2,5,2,10212,44.65,37.76,3490,fa,2,2,1,1,0.6671114,3.81588,4,2,0,0.180278,0.193889,0.31875,0.263333,0,0,0.33,0.11,0,0,0.833333,0.277778,0,1,0,0.333333,0,0,0,0,1,0,0,0.333333,0.25,0.33,1,0.526667,0,0,0,0,0.33,0.5,0.415,0.415,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364072348,20200327,202004,202003,19.04,20.54,110,2,364004,364009,364999,2,1,5,2,10652,51.04,32.7,3490,fa,1,2,2,1,0.6671114,3.81588,3,3,-1,0.319167,0.138333,0.547778,0.428889,0.5,0,0.33,0.276667,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0.333333,0.25,0.66,0.33,0.413333,0,0.888889,0.444444,0.444444,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364072356,20200326,202004,202003,15.48,17.12,84,2,364004,364009,364999,2,1,5,2,10652,51.04,32.7,3490,fa,3,2,1,1,0.6671114,3.81588,3,3,0,0.221944,0.055556,0.43,0.193333,0,0,0,0,0,0,0.333333,0.111111,1,1,0,0.666667,0,0,0.33,0.11,0,0,1,0.333333,0.5,0.33,0.33,0.386667,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
